ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-4423,CHEMBL595066,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)Cc1cccc(c1)OCCCCN2,3.1,10^-6 cm/s,Papp AB,-5.509,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,5,3,5.522,571.762,6,4,42,35,0.457,91.85,8,9.828,GCZHKZTYTMTFGU-JHOUSYSJSA-N
MC-4424,CHEMBL595100,    ,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,0.4,10^-6 cm/s,Papp AB,-6.398,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCOC=CCCNCCC1,CC1Cc2cccc(c2)OCCCCOc2cccc(c2)C(=O)N1,0.188,0.188,6,3,5.469,611.783,6,3,45,37,0.459,100.13,7,9.424,UPWNAHZYMBYMAH-SZAHLOSFSA-N
MC-4425,CHEMBL595136,    ,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)Cc1cccc(c1)OCCCCN2,CCCS(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)Cc1cccc(c1)OCCCCN2,0.28,10^-6 cm/s,Papp AB,-6.553,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,CC1Cc2cccc(c2)OCCCCNc2cccc(c2)C(=O)N1,0.188,0.188,5,3,5.551,662.897,7,4,47,37,0.486,120.0,10,11.148,YTELHZGITUPWIN-OIDHKYIRSA-N
MC-4426,CHEMBL595185,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(C)(C)c1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(C)(C)c1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,1.8,10^-6 cm/s,Papp AB,-5.745,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,4,3,5.768,573.778,6,4,42,35,0.457,91.85,8,11.021,JQKDSQXCKPYWPA-JHOUSYSJSA-N
MC-4427,CHEMBL595246,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCC1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCC1)Cc1cccc(c1)OCCCCN2,1.2,10^-6 cm/s,Papp AB,-5.921,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,5,3,6.086,599.816,6,4,44,37,0.486,91.85,7,10.293,WTYHKZJTJZAMMO-SZAHLOSFSA-N
MC-4428,CHEMBL595267,    ,COCc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)NC2=O,COCc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)NC2=O,4.9,10^-6 cm/s,Papp AB,-5.31,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=CCOCCCCOCC=CCNCC1,CC=CC1=CCOCCCCOc2cccc(c2)CC(C)NC1=O,0.188,0.188,5,3,4.884,573.734,7,3,42,34,0.471,101.94,8,9.772,ULGBSRGDBHJMRG-IOWSJCHKSA-N
MC-4429,CHEMBL595303,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCCC1)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCCC1)Cc1cccc(c1)OCCCCN2,1.4,10^-6 cm/s,Papp AB,-5.854,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,5,3,6.476,613.843,6,4,45,38,0.5,91.85,7,10.85,PTOMBISXQDZHEZ-OIDHKYIRSA-N
MC-4430,CHEMBL600326,    ,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)NC2=O,Cc1cc2cc(n1)OCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNC1(c3cccc(C(C)C)c3)CC1)NC2=O,4,10^-6 cm/s,Papp AB,-5.398,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=CCOCCCCOCC=CCNCC1,CC=CC1=CCOCCCCOc2cccc(c2)CC(C)NC1=O,0.188,0.188,5,3,5.046,543.708,6,3,40,33,0.455,92.71,6,8.716,DLWWAEZPTACWPK-XZWHSSHBSA-N
MC-4431,CHEMBL601681,    ,Cc1cc2cc(n1)NCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,Cc1cc2cc(n1)NCCCCOc1cccc(c1)C[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,0.17,10^-6 cm/s,Papp AB,-6.77,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=CCOCCCCNCC=CCNCC1,CC=CC1=CCNCCCCOc2cccc(c2)CC(C)NC1=O,0.188,0.188,4,3,4.59,516.686,6,4,38,31,0.419,95.51,6,9.734,WPGDASXVPILJSI-URLMMPGGSA-N
MC-4433,CHEMBL609295,    ,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(c1cccc(C(C)(C)C)c1)C(F)(F)F)Cc1cccc(c1)OCCCCN2,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(c1cccc(C(C)(C)C)c1)C(F)(F)F)Cc1cccc(c1)OCCCCN2,5.6,10^-6 cm/s,Papp AB,-5.252,Log Papp AB,MDCK,Apparent permeability from apical to basolateral side of MDCK cells expressing MDR1,https://doi.org/10.1016/j.bmcl.2009.11.092,ChEMBL,10.1016/j.bmcl.2009.11.092,"(Lerchner et al., 2010)",2009,16,1,0,1,C1=COCCCCNC=CCCNCCC1,Cc1cc2cc(c1)C(=O)NC(C)Cc1cccc(c1)OCCCCN2,0.188,0.188,4,3,6.31,627.748,6,4,45,35,0.457,91.85,7,11.518,VNZSVUSLCTXQLM-JGIBFQFJSA-N
